Date,Room Type,Adults,Children,Package Code,Currency Code,Amount,Check-in Date,Check-out Date,Room Number,Requests,Stay Duration,Year,Month,Guest Type
2024-05-13,GENR,1.0,0.0,PKG,USD,176.0,2024-05-13,2024-05-15,1207.0,Breakfast included (B6),2,2024,5,Solo
2024-05-13,GENR,1.0,0.0,SPE,USD,122.0,2024-05-13,2024-05-23,1208.0,No request,10,2024,5,Solo
2024-05-13,SUIT,1.0,0.0,ADP,USD,193.0,2024-05-13,2024-05-14,1411.0,"Titanium Elite (X4),Member Rate (M5),Nightly Upgrade Award (N2),Mobile Key",1,2024,5,Solo
2024-05-13,SUIT,1.0,0.0,SPE,USD,186.0,2024-05-13,2024-05-16,1512.0,No request,3,2024,5,Solo
2024-05-13,GENR,1.0,0.0,BEN,USD,229.0,2024-05-13,2024-05-15,1527.0,Elite Breakfast (B3),2,2024,5,Solo
2024-05-13,EXEC,1.0,0.0,BEN,USD,283.0,2024-05-13,2024-05-17,1529.0,"Ambassador Elite (X5),Member Rate (M5),Mobile Key,Elite Breakfast (B3),Refrigerator (R4)",4,2024,5,Solo
2024-05-13,SUIT,1.0,0.0,ADP,USD,212.0,2024-05-13,2024-05-15,1601.0,"Ambassador Elite (X5),Member Rate (M5)",2,2024,5,Solo
2024-05-13,SUIT,2.0,0.0,BMR,USD,52.5,2024-05-13,2024-05-14,1602.0,No request,1,2024,5,Couple
2024-05-13,SUIT,1.0,0.0,SPE,USD,186.0,2024-05-13,2024-05-16,1603.0,"Ambassador Elite (X5),Elite Breakfast (B3)",3,2024,5,Solo
2024-05-13,EXEC,1.0,0.0,SFB,USD,288.0,2024-05-13,2024-05-17,1629.0,"Platinum Elite (P6),Feather Free Room (B5),Extra Foam Pillows (Y2),Member Rate (M5)",4,2024,5,Solo
2024-05-13,DKNG,1.0,0.0,ADP,USD,193.0,2024-05-13,2024-05-15,1703.0,No request,2,2024,5,Solo
2024-05-13,DKNG,1.0,0.0,SFB,USD,254.0,2024-05-13,2024-05-16,1802.0,"Gold Elite (X1),Breakfast included (B6)",3,2024,5,Solo
2024-05-13,SUIT,2.0,0.0,SPE,USD,175.0,2024-05-13,2024-05-16,1706.0,No request,3,2024,5,Couple
2024-05-13,TWTW,1.0,0.0,SPE,USD,110.0,2024-05-13,2024-05-15,1724.0,No request,2,2024,5,Solo
2024-05-13,GENR,1.0,0.0,SPE,USD,175.0,2024-05-13,2024-05-15,1727.0,No request,2,2024,5,Solo
2024-05-13,DKNG,1.0,0.0,SFB,USD,254.0,2024-05-13,2024-05-16,1802.0,"Gold Elite (X1),Breakfast included (B6)",3,2024,5,Solo
2024-05-13,SUIT,1.0,0.0,BEN,USD,215.0,2024-05-13,2024-05-15,1805.0,No request,2,2024,5,Solo
2024-05-13,CITY,1.0,0.0,SPE,USD,195.0,2024-05-13,2024-05-14,1821.0,"Valid Rate ID Required (I2),Platinum Elite (P6),Refrigerator (R4),Breakfast included (B6)",1,2024,5,Solo
2024-05-13,DBDB,1.0,0.0,SPE,USD,251.0,2024-05-13,2024-05-17,1822.0,No request,4,2024,5,Solo
2024-05-13,DKNG,1.0,0.0,BEN,USD,219.0,2024-05-13,2024-05-14,1825.0,Gold Elite (X1),1,2024,5,Solo
2024-05-13,GENR,1.0,0.0,SPE,USD,178.0,2024-05-13,2024-05-15,1827.0,No request,2,2024,5,Solo
2024-05-13,GENR,1.0,0.0,MAR,USD,79.0,2024-05-13,2024-05-15,1830.0,No request,2,2024,5,Solo
2024-05-13,SUIT,1.0,0.0,BEN,USD,239.0,2024-05-13,2024-05-16,1925.0,No request,3,2024,5,Solo
2024-05-13,EXEC,1.0,0.0,SPE,USD,50.0,2024-05-13,2024-05-17,2129.0,No request,4,2024,5,Solo
2024-05-14,GENR,2.0,0.0,SPE,USD,175.0,2024-05-14,2024-05-17,507.0,No request,3,2024,5,Couple
2024-05-14,GENR,1.0,0.0,SPE,USD,175.0,2024-05-14,2024-05-16,511.0,No request,2,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,132.0,2024-05-14,2024-05-17,512.0,No request,3,2024,5,Solo
2024-05-14,DBDB,1.0,0.0,BMR,USD,52.5,2024-05-14,2024-05-15,522.0,No request,1,2024,5,Solo
2024-05-14,TWIN,2.0,0.0,ADP,USD,171.65,2024-05-14,2024-05-15,525.0,No request,1,2024,5,Couple
2024-05-14,EXEC,1.0,0.0,MAR,USD,79.0,2024-05-14,2024-05-15,529.0,No request,1,2024,5,Solo
2024-05-14,VIEW,2.0,0.0,ADP,USD,184.0,2024-05-14,2024-05-15,602.0,No request,1,2024,5,Couple
2024-05-14,VIEW,2.0,0.0,ECM,USD,265.14,2024-05-14,2024-05-18,603.0,No request,4,2024,5,Couple
2024-05-14,TWTW,2.0,0.0,WHO,USD,195.0,2024-05-14,2024-05-15,624.0,No request,1,2024,5,Couple
2024-05-14,EXEC,1.0,0.0,SPE,USD,175.0,2024-05-14,2024-05-17,629.0,No request,3,2024,5,Solo
2024-05-14,DKNG,1.0,0.0,BEN,USD,259.0,2024-05-14,2024-05-15,706.0,No request,1,2024,5,Solo
2024-05-14,GENR,1.0,0.0,BEN,USD,219.0,2024-05-14,2024-05-15,707.0,Silver Elite (M1),1,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SPE,USD,132.0,2024-05-14,2024-05-15,710.0,No request,1,2024,5,Solo
2024-05-14,CITY,1.0,0.0,SPE,USD,165.0,2024-05-14,2024-05-16,721.0,No request,2,2024,5,Solo
2024-05-14,DBDB,1.0,0.0,ECM,USD,304.0,2024-05-14,2024-05-17,722.0,"OTA BOOKING (O9),Breakfast included (B6)",3,2024,5,Solo
2024-05-14,GENR,1.0,0.0,WHO,USD,195.0,2024-05-14,2024-05-15,723.0,No request,1,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SPE,USD,175.0,2024-05-14,2024-05-18,726.0,No request,4,2024,5,Solo
2024-05-14,GENR,1.0,0.0,CCO,USD,240.0,2024-05-14,2024-05-18,727.0,"Sign room and tax only (S4),Breakfast included (B6)",4,2024,5,Solo
2024-05-14,EXEC,1.0,0.0,BEN,USD,219.0,2024-05-14,2024-05-15,729.0,Platinum Elite (P6),1,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,185.0,2024-05-14,2024-05-15,731.0,No request,1,2024,5,Solo
2024-05-14,VIEW,2.0,0.0,BEN,USD,215.0,2024-05-14,2024-05-15,802.0,"Platinum Elite (P6),Extra Towels (E6),Extra Foam Pillows (Y2),Member Rate (M5),Nightly Upgrade Award (N2)",1,2024,5,Couple
2024-05-14,DKNG,1.0,0.0,ADP,USD,212.0,2024-05-14,2024-05-15,806.0,"Platinum Elite (P6),Extra Towels (E6),Member Rate (M5),Extra Feather Pillows (V9),Refrigerator (R4)",1,2024,5,Solo
2024-05-14,GENR,1.0,0.0,BMR,USD,70.0,2024-05-14,2024-05-18,808.0,No request,4,2024,5,Solo
2024-05-14,GENR,1.0,0.0,BMR,USD,0.0,2024-05-14,2024-05-18,808.0,No request,4,2024,5,Solo
2024-05-14,GENR,1.0,0.0,BMR,USD,70.0,2024-05-14,2024-05-18,811.0,No request,4,2024,5,Solo
2024-05-14,GENR,1.0,0.0,BMR,USD,0.0,2024-05-14,2024-05-18,811.0,No request,4,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,ECM,USD,239.0,2024-05-14,2024-05-16,814.0,OTA BOOKING (O9),2,2024,5,Solo
2024-05-14,CITY,2.0,0.0,ADP,USD,193.0,2024-05-14,2024-05-15,821.0,No request,1,2024,5,Couple
2024-05-14,DBDB,1.0,0.0,OTD,USD,211.0,2024-05-14,2024-05-21,822.0,"Titanium Elite (X4),Refrigerator (R4),Breakfast included (B6)",7,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SFB,USD,234.0,2024-05-14,2024-05-15,828.0,Breakfast included (B6),1,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,145.0,2024-05-14,2024-05-15,908.0,No request,1,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SPE,USD,246.0,2024-05-14,2024-05-17,914.0,No request,3,2024,5,Solo
2024-05-14,CITY,1.0,0.0,MIL,USD,190.0,2024-05-14,2024-05-15,921.0,No request,1,2024,5,Solo
2024-05-14,TWTW,1.0,0.0,BEN,USD,215.0,2024-05-14,2024-05-15,924.0,"Silver Elite (M1),Member Rate (M5)",1,2024,5,Solo
2024-05-14,CITY,1.0,0.0,SPE,USD,192.0,2024-05-14,2024-05-17,1003.0,No request,3,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SFB,USD,244.0,2024-05-14,2024-05-20,1009.0,"Titanium Elite (X4),Breakfast included (B6)",6,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,237.0,2024-05-14,2024-05-17,1012.0,No request,3,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,CCO,USD,240.0,2024-05-14,2024-05-17,1014.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-14,EXEC,1.0,0.0,SPE,USD,145.0,2024-05-14,2024-05-15,1029.0,No request,1,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,BMR,USD,52.5,2024-05-14,2024-05-17,1109.0,No request,3,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SPE,USD,98.0,2024-05-14,2024-05-15,1110.0,No request,1,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SPE,USD,98.0,2024-05-14,2024-05-15,1110.0,No request,1,2024,5,Solo
2024-05-14,GENR,2.0,0.0,BMR,USD,70.0,2024-05-14,2024-05-17,1211.0,No request,3,2024,5,Couple
2024-05-14,SUIT,1.0,0.0,BEN,USD,254.0,2024-05-14,2024-05-17,1406.0,No request,3,2024,5,Solo
2024-05-14,SUIT,1.0,0.0,BEN,USD,219.0,2024-05-14,2024-05-15,1411.0,No request,1,2024,5,Solo
2024-05-14,SUIT,1.0,0.0,SFB,USD,264.0,2024-05-14,2024-05-17,1412.0,No request,3,2024,5,Solo
2024-05-14,CITY,1.0,0.0,MAR,USD,79.0,2024-05-14,2024-05-16,1502.0,No request,2,2024,5,Solo
2024-05-14,SUIT,1.0,0.0,SPE,USD,276.0,2024-05-14,2024-05-17,1507.0,No request,3,2024,5,Solo
2024-05-14,DBDB,1.0,0.0,MAR,USD,79.0,2024-05-14,2024-05-16,1522.0,No request,2,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,CCO,USD,240.0,2024-05-14,2024-05-19,1526.0,"Sign room and tax only (S4),Breakfast included (B6)",5,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,195.0,2024-05-14,2024-05-16,1528.0,"Valid Rate ID Required (I2),Breakfast included (B6)",2,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,237.0,2024-05-14,2024-05-17,1530.0,No request,3,2024,5,Solo
2024-05-14,GENR,2.0,0.0,MAR,USD,79.0,2024-05-14,2024-05-18,1531.0,No request,4,2024,5,Couple
2024-05-14,SUIT,1.0,0.0,SPE,USD,98.0,2024-05-14,2024-05-15,1602.0,No request,1,2024,5,Solo
2024-05-14,DBDB,1.0,0.0,BMR,USD,0.0,2024-05-14,2024-05-19,1622.0,No request,5,2024,5,Solo
2024-05-14,DBDB,1.0,0.0,BMR,USD,70.0,2024-05-14,2024-05-19,1622.0,No request,5,2024,5,Solo
2024-05-14,DKNG,1.0,0.0,REG,USD,240.9,2024-05-14,2024-05-16,1704.0,Member (Y1),2,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,246.0,2024-05-14,2024-05-17,1723.0,No request,3,2024,5,Solo
2024-05-14,DKNG,2.0,0.0,WHO,USD,179.0,2024-05-14,2024-05-18,1825.0,No request,4,2024,5,Couple
2024-05-14,GENR,1.0,0.0,SPE,USD,165.0,2024-05-14,2024-05-18,1728.0,No request,4,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SFB,USD,244.0,2024-05-14,2024-05-20,1731.0,"Split reservation (S5),Ambassador Elite (X5),Extra Feather Pillows (V9),Breakfast included (B6)",6,2024,5,Solo
2024-05-14,CITY,1.0,0.0,SPE,USD,145.0,2024-05-14,2024-05-15,1821.0,No request,1,2024,5,Solo
2024-05-14,DKNG,2.0,0.0,WHO,USD,179.0,2024-05-14,2024-05-18,1825.0,No request,4,2024,5,Couple
2024-05-14,GENR,1.0,0.0,SPE,USD,123.0,2024-05-14,2024-05-18,1831.0,No request,4,2024,5,Solo
2024-05-14,SUIT,1.0,0.0,MAR,USD,79.0,2024-05-14,2024-05-17,1922.0,No request,3,2024,5,Solo
2024-05-14,SUIT,1.0,0.0,SFB,USD,244.0,2024-05-14,2024-05-20,2023.0,No request,6,2024,5,Solo
2024-05-14,CITY,1.0,0.0,CCO,USD,240.0,2024-05-14,2024-05-17,2121.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-14,TWTW,1.0,0.0,SPE,USD,70.0,2024-05-14,2024-05-16,2124.0,No request,2,2024,5,Solo
2024-05-14,QUEN,1.0,0.0,SFB,USD,234.0,2024-05-14,2024-05-16,2126.0,"Extra Towels (E6),Member (Y1),Extra Feather Pillows (V9),Breakfast included (B6)",2,2024,5,Solo
2024-05-14,GENR,1.0,0.0,ADP,USD,233.1,2024-05-14,2024-05-18,2127.0,Member (MRD),4,2024,5,Solo
2024-05-14,GENR,1.0,0.0,SPE,USD,175.0,2024-05-14,2024-05-18,2131.0,No request,4,2024,5,Solo
2024-05-15,GENR,1.0,0.0,ECM,USD,239.0,2024-05-15,2024-05-16,508.0,OTA BOOKING (O9),1,2024,5,Solo
2024-05-15,DBDB,1.0,0.0,ADP,USD,193.0,2024-05-15,2024-05-16,522.0,No request,1,2024,5,Solo
2024-05-15,TWTW,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,524.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,527.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,1.0,0.0,ADP,USD,284.33,2024-05-15,2024-05-19,530.0,No request,4,2024,5,Solo
2024-05-15,GENR,1.0,0.0,SPE,USD,246.0,2024-05-15,2024-05-17,531.0,No request,2,2024,5,Solo
2024-05-15,GENR,1.0,0.0,SPE,USD,175.0,2024-05-15,2024-05-16,607.0,No request,1,2024,5,Solo
2024-05-15,QUEN,2.0,0.0,MAR,USD,79.0,2024-05-15,2024-05-16,610.0,No request,1,2024,5,Couple
2024-05-15,GENR,2.0,0.0,GTT,USD,112.0,2024-05-15,2024-05-18,623.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,TWTW,2.0,0.0,ADP,USD,193.0,2024-05-15,2024-05-16,624.0,No request,1,2024,5,Couple
2024-05-15,TWIN,3.0,0.0,CON,USD,150.0,2024-05-15,2024-05-18,625.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Adult Group
2024-05-15,TWIN,3.0,0.0,CON,USD,150.0,2024-05-15,2024-05-18,625.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Adult Group
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,631.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,GTT,USD,112.0,2024-05-15,2024-05-18,627.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,GTT,USD,112.0,2024-05-15,2024-05-18,628.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,630.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,631.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,QUEN,1.0,0.0,SFB,USD,254.0,2024-05-15,2024-05-16,710.0,71500,1,2024,5,Solo
2024-05-15,QUEN,1.0,0.0,SFB,USD,254.0,2024-05-15,2024-05-16,710.0,Breakfast included (B6),1,2024,5,Solo
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,723.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,TWTW,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,724.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,728.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,EXEC,1.0,0.0,MIL,USD,190.0,2024-05-15,2024-05-17,729.0,No request,2,2024,5,Solo
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,731.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,1.0,0.0,BEN,USD,234.0,2024-05-15,2024-05-16,807.0,"Member (Y1),Member Rate (M5)",1,2024,5,Solo
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,812.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,SPE,USD,50.0,2024-05-15,2024-05-17,907.0,No request,2,2024,5,Couple
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,823.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,EXEC,2.0,0.0,MAR,USD,79.0,2024-05-15,2024-05-18,829.0,No request,3,2024,5,Couple
2024-05-15,TWTW,1.0,0.0,BMR,USD,70.0,2024-05-15,2024-05-16,924.0,No request,1,2024,5,Solo
2024-05-15,GENR,2.0,0.0,SPE,USD,50.0,2024-05-15,2024-05-17,907.0,No request,2,2024,5,Couple
2024-05-15,QUEN,1.0,0.0,CCO,USD,240.0,2024-05-15,2024-05-18,909.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-15,CITY,2.0,0.0,MIL,USD,190.0,2024-05-15,2024-05-18,921.0,No request,3,2024,5,Couple
2024-05-15,TWTW,1.0,0.0,BMR,USD,70.0,2024-05-15,2024-05-16,924.0,No request,1,2024,5,Solo
2024-05-15,QUEN,1.0,0.0,ADP,USD,233.1,2024-05-15,2024-05-18,926.0,1 Queen Bed (Q2),3,2024,5,Solo
2024-05-15,CCTA,1.0,0.0,BEN,USD,215.0,2024-05-15,2024-05-16,1002.0,No request,1,2024,5,Solo
2024-05-15,TWTW,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,1024.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,QUEN,1.0,0.0,CCO,USD,240.0,2024-05-15,2024-05-17,1026.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,1027.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,1.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,1030.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-15,CCTY,2.0,0.0,ADP,USD,187.0,2024-05-15,2024-05-18,1202.0,"Ambassador Elite (X5),Member Rate (M5),Elite Breakfast (B3)",3,2024,5,Couple
2024-05-15,GENR,1.0,0.0,SFB,USD,249.0,2024-05-15,2024-05-16,1207.0,No request,1,2024,5,Solo
2024-05-15,SUIT,1.0,0.0,MAR,USD,79.0,2024-05-15,2024-05-16,1508.0,No request,1,2024,5,Solo
2024-05-15,TWTW,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,1524.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,1527.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,SUIT,2.0,0.0,MIL,USD,165.0,2024-05-15,2024-05-17,1602.0,No request,2,2024,5,Couple
2024-05-15,DKNG,1.0,0.0,BEN,USD,208.0,2024-05-15,2024-05-18,1625.0,"Platinum Elite (P6),Member Rate (M5)",3,2024,5,Solo
2024-05-15,GENR,1.0,0.0,SPE,USD,251.0,2024-05-15,2024-05-17,1630.0,No request,2,2024,5,Solo
2024-05-15,GENR,2.0,0.0,SPE,USD,70.0,2024-05-15,2024-05-17,1631.0,No request,2,2024,5,Couple
2024-05-15,DKNG,2.0,0.0,MIL,USD,190.0,2024-05-15,2024-05-17,1703.0,No request,2,2024,5,Couple
2024-05-15,TWTW,2.0,0.0,CON,USD,112.0,2024-05-15,2024-05-18,1724.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-15,GENR,1.0,0.0,MAR,USD,79.0,2024-05-15,2024-05-18,1727.0,71500,3,2024,5,Solo
2024-05-15,GENR,1.0,0.0,MAR,USD,79.0,2024-05-15,2024-05-18,1727.0,No request,3,2024,5,Solo
2024-05-15,GENR,1.0,0.0,CON,USD,0.0,2024-05-15,2024-05-18,1730.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-15,TWIN,2.0,0.0,SFB,USD,295.9,2024-05-15,2024-05-16,2125.0,"Member (Y1),Breakfast included (B6)",1,2024,5,Couple
2024-05-16,VIEW,1.0,0.0,GCO,USD,240.0,2024-05-16,2024-05-17,402.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Solo
2024-05-16,GENR,1.0,0.0,SPE,USD,155.0,2024-05-16,2024-05-18,407.0,No request,2,2024,5,Solo
2024-05-16,QUEN,1.0,0.0,CCO,USD,240.0,2024-05-16,2024-05-17,414.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Solo
2024-05-16,GENR,2.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,508.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-16,QUEN,1.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,509.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-16,GENR,2.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,608.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-16,GENR,2.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,707.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-16,VIEW,1.0,0.0,CCO,USD,240.0,2024-05-16,2024-05-17,702.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Solo
2024-05-16,GENR,2.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,707.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-16,QUEN,1.0,0.0,CCO,USD,240.0,2024-05-16,2024-05-18,710.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-16,CITY,1.0,0.0,REG,USD,364.0,2024-05-16,2024-05-17,721.0,"Extra Towels (E6),Gold Elite (X1),Member Rate (M5),Refrigerator (R4)",1,2024,5,Solo
2024-05-16,TWTW,2.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,824.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-16,CITY,1.0,0.0,REG,USD,364.0,2024-05-16,2024-05-17,903.0,"Gold Elite (X1),Member Rate (M5)",1,2024,5,Solo
2024-05-16,GENR,2.0,0.0,SPE,USD,90.9,2024-05-16,2024-05-25,928.0,No request,9,2024,5,Couple
2024-05-16,CCTA,1.0,0.0,SDC,USD,266.0,2024-05-16,2024-05-18,1002.0,Valid Rate ID Required (I2),2,2024,5,Solo
2024-05-16,GENR,2.0,0.0,GWH,USD,205.0,2024-05-16,2024-05-19,1028.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-16,CITY,1.0,0.0,SPE,USD,185.0,2024-05-16,2024-05-17,1502.0,No request,1,2024,5,Solo
2024-05-16,SUIT,1.0,0.0,MAR,USD,79.0,2024-05-16,2024-05-16,1506.0,No request,0,2024,5,Solo
2024-05-16,SUIT,1.0,0.0,BMR,USD,52.5,2024-05-16,2024-05-17,1506.0,No request,1,2024,5,Solo
2024-05-16,DBDB,1.0,0.0,SPE,USD,270.0,2024-05-16,2024-05-17,1522.0,No request,1,2024,5,Solo
2024-05-16,DBDB,1.0,0.0,SPE,USD,270.0,2024-05-16,2024-05-17,1522.0,No request,1,2024,5,Solo
2024-05-16,SUIT,1.0,0.0,SPE,USD,231.0,2024-05-16,2024-05-17,1512.0,No request,1,2024,5,Solo
2024-05-16,DBDB,1.0,0.0,SPE,USD,270.0,2024-05-16,2024-05-17,1522.0,No request,1,2024,5,Solo
2024-05-16,DBDB,1.0,0.0,SPE,USD,270.0,2024-05-16,2024-05-17,1522.0,No request,1,2024,5,Solo
2024-05-16,SUIT,2.0,0.0,ADP,USD,255.0,2024-05-16,2024-05-17,1601.0,"Member Rate (M5),Breakfast included (B6)",1,2024,5,Couple
2024-05-16,SUIT,1.0,0.0,SPE,USD,145.0,2024-05-16,2024-05-17,1603.0,No request,1,2024,5,Solo
2024-05-16,SUIT,1.0,0.0,BEN,USD,273.0,2024-05-16,2024-05-17,1604.0,"Platinum Elite (P6),Member Rate (M5)",1,2024,5,Solo
2024-05-16,TWIN,2.0,0.0,SPE,USD,110.0,2024-05-16,2024-05-17,2125.0,No request,1,2024,5,Couple
2024-05-17,VIEW,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,402.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,VIEW,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,403.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,DKNG,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,406.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,408.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,QUEN,2.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,409.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-17,VIEW,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,502.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,QUEN,2.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,410.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-17,GENR,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,411.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,412.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,KING,4.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,427.0,Breakfast included (B6),2,2024,5,Adult Group
2024-05-17,VIEW,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,502.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,VIEW,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,503.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
